,true_label,predicted_label,probability_0,probability_1
13333,0,0,0.94925284,0.050747167
13334,0,0,0.98516536,0.014834624
13335,0,0,0.59148616,0.40851384
13336,0,0,0.9612324,0.03876759
13337,1,0,0.98378426,0.016215753
13338,0,0,0.93604124,0.06395874
13339,0,0,0.9733186,0.026681438
13340,1,0,0.9545347,0.04546531
13341,0,0,0.91449916,0.085500814
13342,1,0,0.55384743,0.44615257
13343,0,0,0.9795579,0.020442123
13344,0,0,0.96521515,0.034784876
13345,0,0,0.8200692,0.17993084
13346,0,0,0.9786513,0.021348745
13347,0,0,0.8871777,0.11282228
13348,0,0,0.8136423,0.18635768
13349,0,0,0.9924911,0.0075088968
13350,0,0,0.9976401,0.002359937
13351,0,0,0.80937994,0.19062005
13352,0,0,0.8248857,0.17511424
13353,1,1,0.29133463,0.7086654
13354,1,0,0.89679044,0.10320958
13355,0,0,0.96963507,0.030364942
13356,1,0,0.93089414,0.069105856
13357,0,0,0.8966708,0.10332915
13358,0,1,0.38641346,0.61358654
13359,0,0,0.9879447,0.012055284
13360,0,0,0.96987754,0.030122457
13361,1,0,0.6806364,0.3193636
13362,0,0,0.98633796,0.013662059
13363,0,0,0.8122662,0.18773383
13364,0,0,0.82815397,0.17184603
13365,0,0,0.9518966,0.04810339
13366,0,0,0.7815075,0.21849248
13367,0,0,0.97248685,0.027513133
13368,0,0,0.7422135,0.25778648
13369,0,0,0.9843133,0.015686706
13370,0,0,0.9687112,0.03128883
13371,0,0,0.98704314,0.01295683
13372,0,0,0.84828126,0.15171872
13373,0,0,0.9139166,0.08608342
13374,0,0,0.96633875,0.03366126
13375,0,0,0.9164372,0.0835628
13376,0,0,0.69803846,0.3019615
13377,0,0,0.6452138,0.35478622
13378,0,0,0.99844795,0.0015520696
13379,0,1,0.47835028,0.5216497
13380,0,0,0.9050441,0.09495593
13381,0,0,0.86431676,0.13568325
13382,1,1,0.1735838,0.8264162
13383,0,0,0.9647071,0.03529291
13384,0,0,0.98550916,0.014490861
13385,1,1,0.36395013,0.63604987
13386,0,0,0.9884569,0.011543097
13387,0,0,0.7643391,0.23566093
13388,0,0,0.9228562,0.077143766
13389,0,0,0.9905784,0.009421575
13390,0,0,0.9600404,0.03995961
13391,0,0,0.84340066,0.15659934
13392,0,0,0.7521357,0.24786429
13393,0,0,0.9885499,0.011450134
13394,0,0,0.985513,0.014487048
13395,0,0,0.98600465,0.013995346
13396,0,0,0.9402859,0.05971407
13397,0,0,0.89496505,0.10503494
13398,0,0,0.9667953,0.033204675
13399,1,0,0.9635066,0.036493447
13400,0,0,0.9430889,0.056911137
13401,0,0,0.7694435,0.23055652
13402,0,0,0.93268096,0.067319036
13403,0,0,0.5449896,0.45501038
13404,0,0,0.9683959,0.03160411
13405,0,0,0.9814065,0.018593492
13406,1,0,0.9615651,0.038434923
13407,0,0,0.79903007,0.20096992
13408,0,0,0.68392456,0.3160754
13409,1,1,0.10693687,0.8930631
13410,0,0,0.96413034,0.035869636
13411,0,0,0.99698806,0.0030119468
13412,0,0,0.827088,0.17291197
13413,0,0,0.98254544,0.01745459
13414,0,0,0.99236065,0.0076393317
13415,0,0,0.852997,0.14700298
13416,0,0,0.9916031,0.008396923
13417,0,0,0.99259984,0.007400145
13418,0,0,0.99134773,0.008652252
13419,0,0,0.9658685,0.03413153
13420,0,0,0.89295006,0.10704997
13421,0,0,0.99801457,0.001985441
13422,1,0,0.957031,0.04296897
13423,1,0,0.91922826,0.080771744
13424,0,0,0.85523474,0.14476526
13425,0,0,0.84331787,0.15668216
13426,0,0,0.96531063,0.034689378
13427,0,0,0.93124616,0.06875383
13428,0,0,0.80674696,0.19325307
13429,0,0,0.9321949,0.067805104
13430,0,0,0.98532224,0.014677771
13431,0,1,0.31719953,0.6828005
13432,0,0,0.8746444,0.1253556
13433,1,1,0.30612344,0.69387656
13434,0,0,0.98954284,0.010457188
13435,0,0,0.88813764,0.111862354
13436,0,0,0.9376293,0.062370703
13437,0,0,0.9761617,0.023838254
13438,0,0,0.8869648,0.1130352
13439,0,0,0.9545599,0.045440093
13440,0,0,0.88239986,0.11760014
13441,0,0,0.73323107,0.26676896
13442,0,0,0.9312764,0.06872362
13443,0,0,0.8446349,0.1553651
13444,1,1,0.4427734,0.5572266
13445,0,0,0.9939988,0.0060011465
13446,0,0,0.6883014,0.31169862
13447,0,0,0.97378147,0.026218535
13448,0,0,0.9956626,0.0043373937
13449,0,0,0.8295445,0.17045553
13450,0,0,0.96022743,0.03977257
13451,0,0,0.9621234,0.037876587
13452,0,0,0.9974647,0.002535285
13453,0,0,0.9900471,0.009952888
13454,0,0,0.8669816,0.13301834
13455,0,0,0.90364504,0.09635499
13456,0,0,0.9886093,0.0113907
13457,0,0,0.99006426,0.009935757
13458,0,0,0.79185784,0.20814216
13459,0,0,0.60883385,0.39116615
13460,0,0,0.98270774,0.017292274
13461,1,0,0.74713653,0.25286347
13462,0,0,0.838606,0.16139401
13463,0,0,0.99685913,0.0031408737
13464,0,0,0.9901937,0.009806298
13465,0,0,0.9752499,0.024750106
13466,0,0,0.89439476,0.10560525
13467,0,0,0.84051925,0.15948077
13468,0,0,0.8139049,0.18609509
13469,0,0,0.97095025,0.029049754
13470,0,0,0.9956165,0.0043834853
13471,0,0,0.99868375,0.0013162242
13472,1,1,0.22178745,0.77821255
13473,0,0,0.9990804,0.00091960054
13474,0,0,0.98637724,0.013622757
13475,0,0,0.9962616,0.0037383887
13476,0,1,0.34788752,0.6521125
13477,0,0,0.8874301,0.1125699
13478,0,0,0.7660984,0.2339016
13479,0,0,0.94021165,0.059788365
13480,0,0,0.8619385,0.13806152
13481,0,0,0.98871994,0.011280089
13482,0,0,0.95717394,0.042826034
13483,0,0,0.8620251,0.13797492
13484,0,0,0.91939807,0.08060195
13485,0,0,0.93204993,0.06795007
13486,1,0,0.9322387,0.067761324
13487,0,0,0.7673888,0.23261116
13488,0,0,0.9602973,0.03970272
13489,1,0,0.9885315,0.011468543
13490,1,1,0.38297606,0.61702394
13491,0,0,0.89416856,0.10583145
13492,0,0,0.92609787,0.07390216
13493,0,0,0.9343454,0.065654576
13494,0,0,0.7447629,0.25523713
13495,0,0,0.8318609,0.16813911
13496,0,0,0.93656915,0.06343084
13497,0,0,0.8900941,0.10990592
13498,0,1,0.28660363,0.7133964
13499,1,0,0.8155782,0.18442176
13500,0,0,0.9912497,0.0087503
13501,1,0,0.9767493,0.0232507
13502,0,0,0.9454993,0.0545007
13503,0,0,0.9920286,0.007971383
13504,0,0,0.8871766,0.11282342
13505,0,0,0.97728574,0.022714285
13506,0,0,0.96356493,0.036435068
13507,0,0,0.9983787,0.0016213207
13508,0,0,0.7927429,0.20725709
13509,0,0,0.8451786,0.1548214
13510,0,0,0.99158895,0.008411025
13511,1,0,0.8151387,0.18486129
13512,0,0,0.9628921,0.037107896
13513,0,0,0.95869815,0.04130184
13514,0,0,0.98888224,0.011117776
13515,0,0,0.723744,0.27625602
13516,0,0,0.8224961,0.17750387
13517,1,1,0.25326908,0.7467309
13518,0,0,0.8856878,0.11431215
13519,0,0,0.99929863,0.0007013832
13520,0,0,0.92307997,0.07692005
13521,0,0,0.8582659,0.14173412
13522,1,0,0.9839131,0.01608685
13523,0,0,0.909558,0.09044199
13524,0,0,0.9347233,0.0652767
13525,0,0,0.8605292,0.13947079
13526,0,0,0.9969341,0.003065895
13527,0,0,0.75089693,0.24910308
13528,0,0,0.8716317,0.12836833
13529,0,0,0.9097403,0.09025966
13530,0,0,0.79592323,0.2040768
13531,0,0,0.80991256,0.19008747
13532,0,0,0.99775594,0.0022440304
13533,0,0,0.9223148,0.077685155
13534,0,0,0.9508346,0.04916543
13535,0,0,0.94986266,0.050137356
13536,0,0,0.87019086,0.12980917
13537,0,0,0.99505013,0.0049498505
13538,1,0,0.9303887,0.06961134
13539,1,0,0.5379387,0.4620613
13540,0,0,0.91714656,0.082853414
13541,0,0,0.8343038,0.16569622
13542,0,0,0.9872478,0.012752186
13543,0,0,0.65080255,0.34919745
13544,0,0,0.8986241,0.10137589
13545,0,0,0.9851221,0.014877886
13546,0,0,0.951362,0.04863798
13547,0,0,0.9763411,0.023658888
13548,0,0,0.9704771,0.029522872
13549,0,0,0.87110704,0.12889297
13550,0,0,0.9262829,0.0737171
13551,0,0,0.9925716,0.0074284114
13552,0,0,0.9734268,0.026573181
13553,0,0,0.98728365,0.012716379
13554,1,0,0.908167,0.09183301
13555,0,0,0.6768136,0.32318643
13556,0,0,0.9409884,0.059011605
13557,0,0,0.99823934,0.0017606809
13558,0,0,0.99572736,0.0042726262
13559,0,0,0.99443203,0.005567955
13560,1,0,0.63561237,0.36438766
13561,0,0,0.88593477,0.11406521
13562,0,0,0.8760322,0.12396781
13563,0,0,0.9808835,0.019116528
13564,0,0,0.9896802,0.010319802
13565,0,0,0.5753157,0.4246843
13566,0,0,0.80882907,0.19117093
13567,0,0,0.9736587,0.026341334
13568,0,0,0.9892151,0.010784923
13569,0,0,0.60847986,0.3915201
13570,0,0,0.91804963,0.08195039
13571,0,0,0.8832672,0.11673279
13572,0,0,0.97760326,0.022396753
13573,0,0,0.801497,0.19850303
13574,0,0,0.61417186,0.38582817
13575,0,0,0.7114272,0.2885728
13576,0,0,0.876801,0.123199
13577,0,0,0.85666203,0.14333794
13578,0,0,0.85613567,0.14386432
13579,1,0,0.69753635,0.30246362
13580,1,0,0.7432736,0.2567264
13581,0,0,0.8662431,0.1337569
13582,0,0,0.58751965,0.41248035
13583,0,0,0.9011344,0.098865606
13584,0,0,0.7676866,0.2323134
13585,0,0,0.9866073,0.013392692
13586,0,0,0.9517312,0.048268765
13587,0,0,0.6942346,0.3057654
13588,0,0,0.8711936,0.1288064
13589,0,0,0.9856794,0.0143206045
13590,1,0,0.9710295,0.02897048
13591,0,0,0.9930727,0.0069273054
13592,0,0,0.9785155,0.02148449
13593,0,0,0.6967986,0.30320138
13594,0,0,0.96980745,0.03019256
13595,1,0,0.99896145,0.0010385612
13596,0,0,0.85227054,0.14772944
13597,0,0,0.9729915,0.027008474
13598,0,1,0.18830216,0.81169784
13599,0,0,0.9934378,0.0065621473
13600,0,0,0.9808363,0.019163746
13601,0,0,0.9278912,0.07210882
13602,0,0,0.8026545,0.19734547
13603,0,0,0.92556167,0.074438356
13604,0,0,0.98855686,0.011443158
13605,0,0,0.9554773,0.044522684
13606,1,0,0.9570362,0.042963795
13607,0,0,0.96125454,0.038745437
13608,0,0,0.99712175,0.00287827
13609,0,0,0.7217307,0.27826932
13610,0,0,0.9827318,0.017268175
13611,0,0,0.92465395,0.07534604
13612,0,0,0.7289969,0.2710031
13613,0,0,0.9864376,0.013562385
13614,0,0,0.9061458,0.09385416
13615,0,0,0.87345237,0.12654765
13616,0,0,0.9826159,0.017384117
13617,0,0,0.98990214,0.010097844
13618,0,0,0.86051035,0.13948964
13619,1,0,0.86027163,0.13972837
13620,0,0,0.97605467,0.023945358
13621,0,0,0.99267304,0.007326967
13622,0,0,0.96181005,0.03818992
13623,0,0,0.9618464,0.038153585
13624,0,0,0.9949664,0.005033629
13625,0,0,0.99916786,0.0008321401
13626,0,0,0.9986817,0.0013182975
13627,0,0,0.9019438,0.09805621
13628,1,1,0.42205745,0.57794255
13629,1,0,0.64674735,0.35325268
13630,0,0,0.95040756,0.04959244
13631,1,0,0.61586034,0.38413966
13632,0,0,0.97979623,0.020203754
13633,0,0,0.93357956,0.06642046
13634,1,0,0.86877584,0.13122413
13635,0,0,0.9897895,0.010210485
13636,0,0,0.94875354,0.051246468
13637,0,0,0.8666085,0.13339153
13638,0,0,0.94329727,0.05670274
13639,0,0,0.9715259,0.028474096
13640,0,0,0.9991066,0.0008933861
13641,0,0,0.7405659,0.25943413
13642,0,0,0.7963736,0.20362636
13643,0,0,0.9992978,0.0007021881
13644,1,0,0.94334453,0.056655485
13645,0,0,0.9510329,0.048967138
13646,0,0,0.9601091,0.039890867
13647,0,0,0.9729606,0.027039424
13648,1,0,0.9377552,0.062244777
13649,0,0,0.9135025,0.08649746
13650,0,0,0.83391505,0.16608493
13651,0,0,0.99970603,0.00029399723
13652,0,0,0.99329203,0.006707941
13653,0,0,0.97628045,0.023719536
13654,1,0,0.7749125,0.22508751
13655,0,0,0.7141341,0.2858659
13656,1,1,0.23522663,0.76477337
13657,0,0,0.9911268,0.008873234
13658,0,0,0.8577512,0.14224882
13659,0,0,0.98788476,0.012115233
13660,0,0,0.96881473,0.03118525
13661,1,0,0.9089292,0.09107076
13662,0,0,0.99578416,0.004215814
13663,0,0,0.93029416,0.06970585
13664,0,0,0.9467153,0.05328468
13665,0,0,0.9191304,0.08086961
13666,0,0,0.95267963,0.047320344
13667,1,1,0.4828264,0.5171736
13668,0,0,0.940878,0.059122007
13669,0,0,0.80207914,0.19792087
13670,0,0,0.9162464,0.083753616
13671,0,0,0.9549795,0.045020513
13672,0,0,0.87140024,0.12859976
13673,0,0,0.9734788,0.026521215
13674,0,0,0.9858735,0.014126471
13675,0,0,0.9622788,0.037721206
13676,0,0,0.52427924,0.47572076
13677,0,0,0.942999,0.057001024
13678,0,0,0.9428253,0.057174705
13679,0,0,0.9874493,0.012550716
13680,1,1,0.10441387,0.89558613
13681,1,0,0.8810739,0.11892613
13682,1,1,0.47502345,0.52497655
13683,1,0,0.9163028,0.08369717
13684,0,0,0.9637881,0.036211915
13685,0,0,0.9912356,0.008764408
13686,0,0,0.9985398,0.0014601697
13687,1,1,0.20516998,0.79483
13688,0,0,0.9456511,0.054348875
13689,0,0,0.90771663,0.09228338
13690,0,0,0.9866526,0.013347416
13691,0,0,0.98800653,0.011993494
13692,0,0,0.85148877,0.14851123
13693,0,0,0.9870928,0.012907222
13694,0,0,0.94652176,0.053478237
13695,1,0,0.9386031,0.061396882
13696,0,0,0.91344583,0.08655415
13697,0,0,0.73543906,0.2645609
13698,0,0,0.9751164,0.024883624
13699,0,0,0.9607057,0.03929432
13700,0,0,0.9732666,0.026733415
13701,0,0,0.9275514,0.07244858
13702,0,0,0.9211675,0.078832485
13703,1,1,0.36343336,0.63656664
13704,0,0,0.8037988,0.19620118
13705,1,1,0.13192338,0.8680766
13706,1,0,0.5681199,0.43188012
13707,0,0,0.9160058,0.08399421
13708,0,0,0.6372694,0.36273065
13709,0,0,0.9391721,0.060827903
13710,0,0,0.983442,0.016558006
13711,0,0,0.956349,0.043650985
13712,0,0,0.888497,0.111502975
13713,0,0,0.95047957,0.04952041
13714,0,0,0.99677235,0.0032276395
13715,0,0,0.7604028,0.23959719
13716,0,0,0.9945858,0.0054141846
13717,1,0,0.8531358,0.14686415
13718,0,0,0.9754914,0.024508588
13719,0,0,0.759481,0.240519
13720,0,0,0.6003649,0.39963508
13721,0,0,0.8420563,0.15794376
13722,0,0,0.9097246,0.0902754
13723,0,0,0.99565095,0.004349061
13724,0,0,0.9927399,0.0072600655
13725,0,1,0.44003463,0.5599654
13726,0,0,0.79374003,0.20625994
13727,1,0,0.59184545,0.40815455
13728,0,0,0.9938626,0.0061373883
13729,1,0,0.9897139,0.010286087
13730,0,1,0.47128737,0.52871263
13731,0,0,0.9494675,0.050532494
13732,0,0,0.81025267,0.18974735
13733,0,0,0.96506065,0.03493934
13734,0,0,0.9980358,0.001964195
13735,0,0,0.70567787,0.29432213
13736,0,0,0.976595,0.023404997
13737,0,0,0.99720013,0.002799887
13738,1,1,0.31646508,0.6835349
13739,0,0,0.96654403,0.033455987
13740,0,0,0.957097,0.04290303
13741,0,0,0.9026247,0.097375244
13742,0,0,0.9802853,0.01971471
13743,0,0,0.9746273,0.025372678
13744,0,0,0.9736889,0.026311126
13745,0,0,0.97885954,0.021140462
13746,1,0,0.7830989,0.21690111
13747,0,0,0.8622962,0.13770379
13748,0,0,0.767655,0.23234497
13749,0,1,0.4207965,0.5792035
13750,0,0,0.9736705,0.026329523
13751,1,0,0.9649628,0.035037227
13752,0,0,0.94291925,0.057080775
13753,0,0,0.9899511,0.010048905
13754,0,0,0.9857634,0.01423662
13755,1,1,0.49421453,0.50578547
13756,0,0,0.9916974,0.008302639
13757,0,0,0.9530447,0.046955306
13758,0,0,0.9961364,0.0038636005
13759,1,0,0.89977586,0.10022413
13760,1,1,0.12125379,0.8787462
13761,0,0,0.95565605,0.044343963
13762,0,0,0.96408975,0.035910226
13763,0,0,0.97257626,0.027423734
13764,0,0,0.8621508,0.1378492
13765,0,0,0.9982357,0.0017642991
13766,0,0,0.96871984,0.031280156
13767,0,0,0.98971736,0.010282656
13768,0,0,0.8683454,0.13165459
13769,1,0,0.8374678,0.1625322
13770,0,0,0.9772411,0.022758884
13771,1,0,0.94813496,0.05186504
13772,0,0,0.96770114,0.03229889
13773,0,0,0.9998675,0.00013250955
13774,0,0,0.9568717,0.043128338
13775,1,0,0.92558986,0.074410126
13776,0,0,0.9838313,0.01616872
13777,1,0,0.84839904,0.15160094
13778,0,0,0.7396363,0.26036367
13779,0,0,0.92514193,0.07485805
13780,0,0,0.9607355,0.039264508
13781,0,0,0.9958328,0.004167196
13782,0,0,0.73139644,0.2686036
13783,0,0,0.9978045,0.0021954589
13784,0,0,0.6653241,0.33467594
13785,0,0,0.96170413,0.038295895
13786,0,0,0.93254143,0.067458585
13787,0,0,0.96716684,0.032833148
13788,0,0,0.8961501,0.103849895
13789,0,0,0.99505645,0.0049435203
13790,1,0,0.67858624,0.3214138
13791,0,0,0.9695009,0.030499078
13792,0,0,0.98170865,0.018291334
13793,0,0,0.8924906,0.107509404
13794,1,0,0.7844853,0.2155147
13795,0,0,0.9898135,0.010186477
13796,0,0,0.9879447,0.012055284
13797,0,0,0.93923163,0.06076836
13798,1,0,0.9238324,0.0761676
13799,0,0,0.9964115,0.0035885181
13800,0,0,0.9969942,0.0030057847
13801,0,0,0.9772469,0.022753133
13802,0,0,0.8464848,0.15351522
13803,0,0,0.60432374,0.39567629
13804,0,0,0.89148426,0.10851576
13805,0,0,0.8239287,0.17607127
13806,0,0,0.96975297,0.030247048
13807,0,0,0.93782836,0.062171645
13808,1,1,0.42053974,0.57946026
13809,0,0,0.64201224,0.35798773
13810,0,0,0.98513687,0.014863112
13811,0,1,0.07184541,0.9281546
13812,1,0,0.938688,0.06131203
13813,0,0,0.9966145,0.0033854626
13814,0,0,0.7813136,0.21868642
13815,0,0,0.9813139,0.018686112
13816,0,0,0.9169524,0.0830476
13817,0,0,0.5205305,0.47946948
13818,0,0,0.9458806,0.05411943
13819,0,0,0.92316175,0.07683824
13820,0,0,0.90024614,0.09975383
13821,0,0,0.92809796,0.07190202
13822,0,0,0.8418513,0.15814869
13823,1,1,0.31528437,0.6847156
13824,0,0,0.98512197,0.014878053
13825,0,0,0.7564437,0.24355634
13826,1,0,0.9881577,0.011842301
13827,1,0,0.9394461,0.060553882
13828,0,0,0.6502968,0.3497032
13829,0,0,0.9560057,0.043994308
13830,0,0,0.8909405,0.109059535
13831,0,0,0.9898398,0.010160225
13832,0,0,0.9842776,0.015722388
13833,0,0,0.9171897,0.08281029
13834,0,0,0.86628747,0.13371252
13835,0,0,0.9797574,0.020242568
13836,0,0,0.9805471,0.019452944
13837,0,0,0.995077,0.004922987
13838,0,0,0.9334895,0.066510506
13839,1,0,0.70489734,0.29510266
13840,0,0,0.7959607,0.20403928
13841,0,0,0.8704519,0.1295481
13842,0,0,0.9977284,0.002271602
13843,0,0,0.9619832,0.038016804
13844,0,0,0.89526737,0.10473261
13845,0,0,0.9965462,0.0034537844
13846,0,0,0.8910178,0.10898223
13847,0,0,0.81231904,0.18768099
13848,0,0,0.8526467,0.14735329
13849,1,1,0.4343722,0.5656278
13850,0,0,0.588607,0.411393
13851,0,0,0.9235563,0.07644368
13852,1,0,0.75491303,0.24508698
13853,0,0,0.9819868,0.018013168
13854,0,0,0.6829419,0.3170581
13855,0,0,0.8799823,0.12001772
13856,0,0,0.9598563,0.04014371
13857,1,0,0.9060293,0.09397069
13858,0,0,0.999246,0.00075400324
13859,0,0,0.94698167,0.053018343
13860,0,0,0.9876047,0.012395332
13861,0,0,0.96934175,0.03065823
13862,0,0,0.92499757,0.07500246
13863,1,0,0.8328029,0.16719714
13864,0,0,0.9950493,0.0049506864
13865,0,0,0.9693977,0.030602256
13866,0,0,0.99498147,0.005018504
13867,0,0,0.85145986,0.14854014
13868,0,0,0.81708276,0.18291724
13869,0,0,0.8429581,0.15704194
13870,1,1,0.44528872,0.5547113
13871,0,0,0.99574924,0.0042507746
13872,1,1,0.26475257,0.73524743
13873,0,0,0.973551,0.026449053
13874,0,0,0.98966527,0.0103347
13875,0,0,0.95744914,0.042550888
13876,0,0,0.98792017,0.012079831
13877,0,0,0.996695,0.0033050443
13878,0,0,0.99359536,0.0064046495
13879,1,0,0.62575316,0.37424684
13880,1,1,0.20568508,0.7943149
13881,0,1,0.42860734,0.57139266
13882,1,1,0.067574084,0.9324259
13883,0,1,0.3353052,0.6646948
13884,0,0,0.9497584,0.05024156
13885,0,0,0.9346196,0.0653804
13886,0,0,0.828933,0.171067
13887,0,0,0.9963597,0.003640318
13888,1,0,0.9334493,0.06655067
13889,1,0,0.99271053,0.0072894916
13890,0,0,0.95721,0.042789977
13891,0,0,0.93477076,0.06522925
13892,0,0,0.9651849,0.03481509
13893,0,0,0.9965577,0.0034422595
13894,0,0,0.98151314,0.01848683
13895,0,0,0.99844456,0.0015554478
13896,1,1,0.38606334,0.61393666
13897,0,0,0.9947756,0.0052243965
13898,0,0,0.995944,0.004055958
13899,0,0,0.8130768,0.18692322
13900,0,0,0.98948705,0.010512928
13901,0,0,0.90010697,0.09989302
13902,0,0,0.99301434,0.006985675
13903,0,0,0.87677664,0.12322338
13904,0,0,0.91044414,0.08955583
13905,0,0,0.9804313,0.019568702
13906,0,1,0.4036035,0.5963965
13907,0,0,0.9520862,0.047913805
13908,0,0,0.958985,0.041015014
13909,1,0,0.9634565,0.036543503
13910,0,0,0.78149176,0.21850823
13911,1,0,0.79462403,0.20537597
13912,0,0,0.769649,0.23035096
13913,0,0,0.71238554,0.28761446
13914,0,0,0.6556176,0.34438238
13915,0,0,0.97576696,0.02423305
13916,0,0,0.98866355,0.011336419
13917,1,0,0.97576326,0.024236744
13918,0,0,0.96196514,0.03803485
13919,0,0,0.9820093,0.017990708
13920,0,0,0.9656849,0.034315113
13921,0,0,0.9824657,0.017534306
13922,0,0,0.75743407,0.24256593
13923,0,0,0.9552731,0.044726904
13924,0,0,0.8936478,0.10635218
13925,0,0,0.8629782,0.13702177
13926,0,0,0.71503663,0.28496337
13927,0,0,0.63250124,0.3674988
13928,0,0,0.8622347,0.13776526
13929,0,0,0.98004895,0.019951046
13930,0,0,0.8818835,0.11811647
13931,0,0,0.93150437,0.06849562
13932,1,0,0.6669922,0.33300778
13933,0,0,0.9790817,0.02091832
13934,1,0,0.6917969,0.3082031
13935,0,0,0.8868745,0.11312549
13936,0,0,0.9548272,0.045172833
13937,0,0,0.9371093,0.06289071
13938,0,0,0.89601856,0.10398141
13939,1,0,0.97889495,0.021105077
13940,0,0,0.9592126,0.040787388
13941,1,0,0.95518315,0.044816878
13942,0,0,0.9590969,0.040903088
13943,1,1,0.32411832,0.6758817
13944,1,0,0.93619376,0.06380623
13945,0,0,0.6261315,0.37386853
13946,0,0,0.97206277,0.027937237
13947,0,0,0.86109,0.13890998
13948,0,0,0.5936371,0.40636292
13949,0,0,0.90608513,0.09391488
13950,1,1,0.38171452,0.6182855
13951,1,0,0.8890325,0.110967524
13952,0,0,0.9916265,0.008373494
13953,1,1,0.22457558,0.7754244
13954,0,0,0.9397369,0.0602631
13955,0,0,0.9804384,0.019561602
13956,0,0,0.98049176,0.019508265
13957,0,0,0.82353735,0.17646267
13958,0,0,0.8435348,0.1564652
13959,0,0,0.8378447,0.1621553
13960,0,0,0.6832759,0.31672412
13961,1,0,0.50900316,0.4909968
13962,0,0,0.76007736,0.23992266
13963,0,0,0.88199437,0.11800562
13964,0,0,0.9325263,0.06747372
13965,0,0,0.8185555,0.18144456
13966,0,0,0.95939374,0.040606264
13967,0,0,0.99656177,0.00343822
13968,0,0,0.9778864,0.022113614
13969,1,0,0.6525595,0.3474405
13970,0,0,0.9996183,0.00038169615
13971,0,0,0.6661725,0.33382753
13972,0,0,0.69510853,0.30489147
13973,0,0,0.96451235,0.035487637
13974,0,0,0.981929,0.018071014
13975,0,0,0.97371054,0.026289456
13976,0,0,0.98752207,0.012477936
13977,0,0,0.7807083,0.21929167
13978,1,0,0.9103445,0.08965555
13979,0,0,0.84074926,0.15925074
13980,0,0,0.9925311,0.00746885
13981,0,0,0.6910975,0.30890253
13982,0,0,0.96734136,0.032658663
13983,0,0,0.974753,0.025246954
13984,0,0,0.885176,0.11482399
13985,0,0,0.9127978,0.087202206
13986,0,0,0.999014,0.0009860087
13987,0,0,0.99392414,0.0060758493
13988,0,0,0.99840534,0.001594634
13989,0,0,0.7085383,0.2914617
13990,0,0,0.9849014,0.015098588
13991,0,0,0.9046061,0.095393896
13992,0,0,0.9165478,0.08345221
13993,1,0,0.5616064,0.43839356
13994,0,0,0.7856336,0.21436639
13995,0,0,0.99508303,0.0049169664
13996,0,0,0.99860084,0.0013991825
13997,0,0,0.94614816,0.05385187
13998,0,0,0.85444856,0.14555141
13999,0,0,0.95283455,0.047165435
14000,0,0,0.71462727,0.28537276
14001,0,0,0.9672079,0.03279206
14002,0,0,0.9726072,0.027392829
14003,1,0,0.96186274,0.03813728
14004,0,0,0.997792,0.002208019
14005,0,0,0.6727293,0.3272707
14006,0,0,0.9752567,0.024743346
14007,0,0,0.9574798,0.042520214
14008,0,0,0.9971482,0.0028517558
14009,0,0,0.5710199,0.4289801
14010,1,1,0.37884504,0.62115496
14011,0,0,0.81637895,0.18362102
14012,1,1,0.064273,0.935727
14013,0,0,0.98853785,0.011462139
14014,1,1,0.36242324,0.63757676
14015,0,0,0.8691322,0.1308678
14016,0,0,0.8537988,0.1462012
14017,0,0,0.7145153,0.28548464
14018,0,0,0.9788619,0.021138078
14019,0,0,0.8616738,0.13832624
14020,0,0,0.9700908,0.029909218
14021,0,0,0.87435675,0.12564328
14022,1,1,0.32704848,0.6729515
14023,0,0,0.88152725,0.11847275
14024,0,0,0.5731019,0.42689812
14025,0,0,0.6046727,0.39532733
14026,0,0,0.75387365,0.24612637
14027,0,0,0.7472042,0.25279582
14028,0,0,0.99573314,0.0042668446
14029,0,0,0.9241335,0.075866506
14030,0,0,0.9118913,0.088108696
14031,0,0,0.92088026,0.07911976
14032,0,0,0.9334277,0.066572316
14033,0,0,0.96570736,0.034292627
14034,1,0,0.92285454,0.07714543
14035,1,1,0.4250319,0.5749681
14036,0,0,0.779088,0.220912
14037,0,0,0.97756094,0.022439055
14038,0,0,0.9980697,0.0019302865
14039,0,0,0.9973235,0.0026764863
14040,1,0,0.76255524,0.23744476
14041,0,0,0.9982806,0.0017194008
14042,0,0,0.9223636,0.077636436
14043,0,0,0.934055,0.06594502
14044,0,0,0.9906992,0.009300838
14045,0,0,0.9960314,0.003968619
14046,1,1,0.17030782,0.8296922
14047,0,0,0.9633792,0.036620777
14048,0,0,0.9804336,0.019566402
14049,0,0,0.9960299,0.003970065
14050,0,1,0.36878973,0.63121027
14051,0,0,0.9459636,0.054036364
14052,0,0,0.99152535,0.0084746545
14053,0,0,0.84180355,0.15819643
14054,1,0,0.97633785,0.02366216
14055,0,0,0.8526567,0.14734331
14056,0,0,0.96258974,0.03741026
14057,0,0,0.9331132,0.06688677
14058,0,0,0.99527913,0.004720838
14059,0,0,0.91719,0.08281
14060,0,0,0.8570205,0.14297952
14061,0,0,0.66290206,0.33709794
14062,0,0,0.9508368,0.049163222
14063,0,0,0.9969895,0.0030105151
14064,1,0,0.8439748,0.15602519
14065,0,0,0.98682845,0.0131715285
14066,0,0,0.6428546,0.35714546
14067,0,0,0.9891534,0.010846596
